Apple_Inc.	Macintosh	10
Apple_Inc.	Steve_Jobs	10
Apple_Inc.	IPod	10
Apple_Inc.	IPhone	9
Apple_Inc.	Mac_OS_X	9
Apple_Inc.	Operating_system	7
Apple_Inc.	ILife	7
Apple_Inc.	PowerBook	7
Apple_Inc.	NeXT	6
Apple_Inc.	Gil_Amelio	9
Apple_Inc.	IMac	8
Apple_Inc.	MacBook_Pro	9
Apple_Inc.	Apple_TV	9
Apple_Inc.	Mac_mini	9
Apple_Inc.	MacBook	9
Apple_Inc.	MacBook_Air	9
Apple_Inc.	Xserve	8
Apple_Inc.	Time_Capsule_(Apple)	9
Apple_Inc.	IPod_classic	8
Apple_Inc.	IPod_nano	8
Apple_Inc.	IPod_shuffle	8
Apple_Inc.	IPod_touch	8
Apple_Inc.	QuickTime	9
Apple_Inc.	Mac_OS_X_Server	8
Apple_Inc.	MobileMe	8
Apple_Inc.	Get_a_Mac	7
Apple_Inc.	Macworld_Expo	7
Apple_Inc.	ITunes_Store	9
Microsoft	Xbox	9
Microsoft	Xbox_360	9
Microsoft	Bill_Gates	10
Microsoft	Steve_Ballmer	10
Microsoft	Windows	10
Microsoft	Microsoft_Windows	10
Microsoft	Operating_system	9
Microsoft	Microsoft_Office	9
Microsoft	Windows_Me	9
Microsoft	Windows_2000	9
Microsoft	Windows_XP	9
Microsoft	Windows_Vista	9
Microsoft	Windows_Server_2003	9
Microsoft	Windows_98	9
Microsoft	Windows_95	9
Microsoft	Windows_3.1	9
Microsoft	Paul_Allen	9
Microsoft	Microsoft_Servers	9
Microsoft	Windows_Live	9
Microsoft	Windows_Mobile	9
Microsoft	Windows_NT_3.1	9
Microsoft	Internet_Explorer	9
Microsoft	MSN	8
Microsoft	Windows_Media_Player	9
Microsoft	Microsoft_Office_2007	9
Microsoft	United_States_dollar	0
Microsoft	1000000000_(number)	0
Microsoft	Apple_Inc	5
Microsoft	Page_Up_and_Page_Down_keys	0
Microsoft	Sexual_orientation	0
Microsoft	Visual_Studio_2008	9
Microsoft	Windows_API	6
Microsoft	Microsoft_Visual_Studio	9
Microsoft	The_Washington_Post	0
Microsoft	European_Union	0
Microsoft	Microsoft_Excel	9
Microsoft	Microsoft_Word	9
Microsoft	Total_cost_of_ownership	0
Microsoft	Solar_panels	0
Microsoft	Renewable_energy	0
Microsoft	Greenhouse_gasses	0
Microsoft	Polyethylene_terephthalate	0
Microsoft	Polyvinyl_chloride	0
Microsoft	Lesbian	0
Microsoft	Homosexuality	0
Microsoft	Bisexuality	0
Microsoft	Transsexual	0
Macintosh	Mac_OS	8
Macintosh	Mac_OS_X	8
Macintosh	IMac	9
Macintosh	MacBook	9
Macintosh	Steve_Jobs	8
Macintosh	Power_Macintosh_G3_(Blue_&_White)	9
Macintosh	IBook	9
Macintosh	Apple_Inc	9
Macintosh	MacBook_Pro	9
Macintosh	MacBook_Air	9
Macintosh	Microsoft_Windows	4
Macintosh	PowerPC	8
Macintosh	X86_architecture	7
Macintosh	Operating_system	4
Macintosh	Personal_computer	10
Macintosh	Graphical_user_interface	8
Macintosh	George_Crow	8
Macintosh	Joanna_Hoffman	8
Macintosh	Burrell_Smith	8
Macintosh	Andy_Hertzfeld	8
Macintosh	Bill_Atkinson	8
Macintosh	Jerry_Manock	8
Macintosh	GUI	8
Macintosh	PowerBook_G4	9
Macintosh	PowerPC_G3	9
Macintosh	IMac_G4	9
Macintosh	IMac_G5	9
Macintosh	IMac_G3	9
Macintosh	Mac_mini	9
Macintosh	PowerPC_970	7
Macintosh	Intel_Corporation	7
Macintosh	PowerBook	9
Macintosh	Mac_OS_8	8
Macintosh	GeForce	3
Macintosh	Macworld_Conference_&_Expo	5
Macintosh	Market_research	0
Macintosh	Stevenote	3
Macintosh	Microsoft	2
Macintosh	Al_Gore	0
Macintosh	Rush_Limbaugh	0
Macintosh	Republican_Party_(United_States)	0
Japan	Kyoto	9
Japan	Tokyo	9
Japan	Anime	8
Japan	Akihabara	7
Japan	Otaku	8
Japan	Hentai	7
Japan	Manga	8
Japan	Ninja	8
Japan	Seppuku	7
Japan	Mount_Fuji	7
Japan	Japanese_people	9
Japan	Japanese_language	9
Japan	Japanese_yen	8
Japan	Osaka_Prefecture	8
Japan	Kanagawa_Prefecture	8
Japan	Aichi_Prefecture	8
Japan	Hokkaidō	8
Japan	Hyōgo_Prefecture	8
Japan	Kyoto_Prefecture	8
Japan	Yokohama	8
Japan	Osaka	8
Japan	Fukuoka_Prefecture	8
Japan	Fukuoka,_Fukuoka	8
Japan	Kawasaki,_Kanagawa	8
Japan	Saitama,_Saitama	8
Japan	Saitama_Prefecture	8
Japan	Hiroshima_Prefecture	8
Japan	Hiroshima	8
Japan	Sendai	8
Japan	Miyagi_Prefecture	8
Japan	Kobe	8
Japan	Sapporo	8
Japan	Nagoya	8
Japan	Japanese_garden	7
Japan	J-pop	7
Japan	Karaoke	7
Japan	Judo	7
Japan	Karate	7
Japan	Kendo	7
Japan	Sumo	7
Japan	Ikebana	7
Japan	Ukiyo-e	7
Japan	Junior_college	0
Japan	University	0
Japan	High_school	0
Japan	First_language	0
Japan	Latin_alphabet	0
Japan	Arabic_numerals	0
Japan	Immigration	0
Japan	Gross_domestic_product	0
Japan	Global_warming	0
Japan	Climate_change	0
Japan	Fuel_economy	0
Victoria_of_the_United_Kingdom	United_Kingdom	10
Victoria_of_the_United_Kingdom	Elizabeth	7
Victoria_of_the_United_Kingdom	Queen_regnant	10
Victoria_of_the_United_Kingdom	King	7
Victoria_of_the_United_Kingdom	United_Kingdom_of_Great_Britain_and_Ireland	10
Victoria_of_the_United_Kingdom	British_Empire	9
Victoria_of_the_United_Kingdom	Coronation_of_the_British_monarch	4
Victoria_of_the_United_Kingdom	Royal_House	3
Victoria_of_the_United_Kingdom	Royal_anthem	3
Will_Smith	Men_in_Black_(film)	10
Will_Smith	Men_in_Black_II	10
Will_Smith	The_Pursuit_of_Happyness	10
Will_Smith	Actor	10
Will_Smith	Film	9
Will_Smith	I_Am_Legend	10
Will_Smith	I,_Robot	8
Will_Smith	Hollywood_(California)	8
Will_Smith	Academy_Award	8
Will_Smith	Grammys	7
Will_Smith	Independence_Day_(film)	6
Will_Smith	Record_label	2
Will_Smith	Golden_Globe	6
Bill_Clinton	President	10
Bill_Clinton	Hillary_Rodham_Clinton	10
Bill_Clinton	George_W._Bush	8
Bill_Clinton	United_States	10
Bill_Clinton	Democratic_Party_(United_States)	7
Bill_Clinton	Al_Gore	8
Bill_Clinton	Alma_mater	2
Bill_Clinton	Baby_Boomer	0
Bill_Clinton	Republican_Revolution	4
Bill_Clinton	Theodore_Roosevelt	5
Bill_Clinton	John_F._Kennedy	6
Bill_Clinton	Approval_rating	6
Bill_Clinton	HIV	0
Bill_Clinton	AIDS	0
Elvis_Presley	Rock_music	10
Elvis_Presley	Rock_and_roll	10
Elvis_Presley	Dance_move	8
Elvis_Presley	Pompadour_(haircut)	10
Elvis_Presley	Guitar	10
Elvis_Presley	Singer	10
Elvis_Presley	United_States	8
Elvis_Presley	Musician	9
Elvis_Presley	King_of_Rock_and_Roll	8
Elvis_Presley	Record_label	3
Elvis_Presley	Voice_type	3
Elvis_Presley	Musical_instrument	3
Elvis_Presley	Drug_dependency	7
Elvis_Presley	Death	0
Elvis_Presley	Rolling_Stone	7
Elvis_Presley	Federal_Bureau_of_Investigation	0
Elvis_Presley	Heart_attack	0
Ichiro_Suzuki	Aichi_Prefecture	8
Ichiro_Suzuki	Seattle_Mariners	10
Ichiro_Suzuki	Outfielder	9
Ichiro_Suzuki	Posting_system	4
Ichiro_Suzuki	2000_in_baseball	2
Ichiro_Suzuki	Gold_Glove	8
Ichiro_Suzuki	Inside-the-park_home_run	7
Ichiro_Suzuki	Center_fielder	8
Ichiro_Suzuki	Baseball	10
Ichiro_Suzuki	World_Baseball_Classic	9
Ichiro_Suzuki	Manga	2
Ichiro_Suzuki	Anime	2
Ichiro_Suzuki	Hideo_Nomo	6
Ichiro_Suzuki	Los_Angeles_Dodgers	1
Ichiro_Suzuki	Stolen_base	8
Ichiro_Suzuki	Family_name	0
Ichiro_Suzuki	Yomiuri_Giants	0
Ichiro_Suzuki	Sammy_Sosa	4
Ichiro_Suzuki	Jamie_Moyer	2
Ichiro_Suzuki	Furuhata_Ninzaburō	6
Ichiro_Suzuki	Columbo_(TV_series)	0
Ichiro_Suzuki	Pitching	6
Ichiro_Suzuki	Randy_Johnson	5
Ichiro_Suzuki	Medina,_Washington	3
Ichiro_Suzuki	Lake_Washington	2
Ichiro_Suzuki	Akinori_Otsuka	6
Ichiro_Suzuki	AT&T_Park	6
Ichiro_Suzuki	January_30	2
Ichiro_Suzuki	September_3	2
Ichiro_Suzuki	New_York_Yankees	4
Ichiro_Suzuki	Roger_Clemens	6
Ichiro_Suzuki	Julio_Cruz_(baseball)	6
Ichiro_Suzuki	Orix_Bluewave	10
Ichiro_Suzuki	Best_Nine_Award	9
Ichiro_Suzuki	Santa_Monica,_California	3
George_Michael	Faith_(George_Michael_album)	10
George_Michael	Wham!	10
George_Michael	Andrew_Ridgeley	10
George_Michael	Club_Tropicana	9
George_Michael	Careless_Whisper	9
George_Michael	Listen_Without_Prejudice_Vol._1	10
George_Michael	MC_Hammer	4
George_Michael	Elton_John	8
George_Michael	Sony	5
George_Michael	Jesus_to_a_Child	10
George_Michael	London	6
George_Michael	Father_Figure_(song)	10
George_Michael	Wake_Me_Up_Before_You_Go-Go	10
George_Michael	Virgin_Records	7
George_Michael	England	5
George_Michael	MTV	5
George_Michael	American_Top_40	5
George_Michael	Levi's	3
George_Michael	Praying_For_Time	10
George_Michael	Freedom_'90	5
George_Michael	Queen_(band)	5
George_Michael	North_America	5
George_Michael	Extras_(TV_series)	5
George_Michael	Imagine_(song)	5
George_Michael	John_Lennon	5
George_Michael	Gay	8
Roger_Federer	Rafael_Nadal	10
Roger_Federer	Switzerland	9
Roger_Federer	Grand_Slam_(tennis)	9
Roger_Federer	Pete_Sampras	7
Roger_Federer	The_Championships,_Wimbledon	8
Roger_Federer	Andy_Roddick	8
Roger_Federer	Davis_Cup	7
Roger_Federer	Andre_Agassi	6
Roger_Federer	Australian_Open	7
Roger_Federer	ATP_Masters_Series	7
Roger_Federer	2006_French_Open	8
Roger_Federer	Tiger_Woods	5
Roger_Federer	Miami_Masters	5
Roger_Federer	Rome_Masters	5
Roger_Federer	AIG_Japan_Open_Tennis_Championships	7
Roger_Federer	French_Open	6
Roger_Federer	US_Open_(tennis)	8
Roger_Federer	Tennis_Masters_Cup	5
Roger_Federer	Tennis_at_the_Summer_Olympics	7
Roger_Federer	Basel	8
