0.2555169, -0.1234867, -0.082632184, -0.0381186, -0.08431065, -0.1256687, -0.22835886, 0.16907454, -0.038991332, 0.18653095, 0.06813002, -0.04103923, -0.12217742, 0.14638138, -0.0652765, 0.16810107, 0.17374074, 0.20579994, -0.012974739, 0.1547066, 0.026704788, -0.0973022, 0.17844057, -0.037715793, 0.07323265, -0.0046830177, 0.08981609, -0.038420677, -0.074810386, -0.035332203, -0.094079494, 0.014384747, -0.10999161, 0.2238605, 0.29029524, 0.24299526, -0.14389712, -0.08736551, -0.11254293, 0.17387497, 0.17414355, -0.06447089, 0.11291218, -0.19878381, 0.045604587, 0.20841837, -0.038857102, 0.20193934, 0.27105975, 0.010692
0.30274963, -0.055407047, 0.12895858, -0.07336688, -0.04154277, -0.10707104, -0.28995955, 0.15839922, -0.1450721, 0.12583661, 0.024892092, 0.024019241, -0.15678793, 0.03600359, -0.015257478, 0.13063705, -0.07561612, 0.26904547, 0.029625297, 0.19458771, 0.023381472, -0.12254679, 0.056649208, -0.016130328, 0.17290151, 0.08763409, 0.073937654, 0.04721594, 0.027376175, -0.019587994, -0.05335927, 0.15175259, -0.011329889, 0.20418859, 0.23396504, 0.30812085, -0.1557473, 0.079980135, -0.13993597, 0.22335696, 0.22318912, 0.067122936, 0.21315181, 0.040434957, 0.08937967, 0.060878873, 0.101364136, 0.17521775, 0.15984285, 0.008543491
0.098611355, 0.063363075, 0.13285267, 0.050035834, -0.10129702, -0.09740293, 0.16390479, -0.21201038, 0.051747918, -0.23238724, -0.11589992, 0.07605255, 0.18693376, 0.02516067, -0.13288623, -0.23406571, -0.065645814, -0.16830242, -0.28133208, 0.039293528, -0.1662547, 0.23426712, 0.124023795, 0.12791789, -0.061718106, -0.20731056, -0.012135506, -0.1010285, 0.019789338, -0.21879148, -0.114087164, 0.03737998, 0.060845375, -0.2332601, 0.017271638, 0.027342677, 0.15846646, -0.28317845, -0.05359423, -0.109555185, 0.04657817, -0.21184254, -0.012773275, 0.049364448, -0.16444188, -0.06064391, -0.026369095, 0.24091399, 0.008946419, 0.15662014
0.02767837, -0.14010382, 0.1572243, 0.13520265, -0.08246434, -0.035399437, 0.042818308, -0.013108969, 0.06272519, -0.20680702, -0.15866792, 0.124023795, 0.0042464733, 0.2605523, -0.28297704, 0.13409483, -0.061113954, -0.027577639, -0.05815983, 0.30875874, -0.019050837, -0.17431146, 0.0036423206, 0.19952238, 0.08041656, 0.034660816, -0.1308049, 0.06923783, 0.12479603, 0.15527737, -0.035399437, -0.108917356, 0.062221646, 0.0851835, -0.08572066, 0.005589485, -0.019789457, 0.076690316, 0.1475898, 0.010289192, -0.15017474, -0.25185782, 0.08152437, -0.34702832, -0.12392312, 0.012034774, -0.28035855, -0.051512957, 0.19895172, -0.14460212
0.0723933, 0.39412677, 0.34377205, -0.17850769, 0.22721744, 0.16957808, 0.018480182, -0.16632181, -0.050774455, -0.028618336, -0.1174441, -0.0096178055, 0.1785413, -0.036540866, -0.1436286, 0.092669606, 0.17474782, 0.16454256, 0.16957808, 0.006730795, 0.043389082, 0.016633868, 0.15766072, 6.210804E-4, 0.08850682, -0.09522092, -0.045604706, 0.045973897, 0.14597845, 0.12768292, -0.13244987, 0.07977867, 0.13365841, -0.12764937, 0.11432207, -0.019218683, -0.038957834, 0.19304335, 0.18411374, -0.23832911, -0.054836392, -0.022743583, 0.20539713, 0.08706343, -0.19233847, 0.042751193, 0.041173458, 7.889271E-4, -0.10643321, -0.15111464
0.22691536, -0.0058579445, -0.15588158, -0.19163352, 0.0734005, -0.2195636, 0.06722367, 0.24081326, 0.081121445, 0.3393072, -0.065142274, -0.10733962, 0.12999928, 0.03221035, -0.23577785, 0.14933538, -0.1131807, 0.054668427, -0.040938497, -0.011363387, -0.0068650246, -0.10680246, -0.16373694, 0.22815752, -0.25061566, 0.15490806, 0.10519111, -0.09864497, -0.05322492, 0.06477308, -0.058226943, 0.15517664, 0.17498279, -0.058696866, -0.107306, 0.0075700283, -0.024757743, -0.02076292, 0.13013351, -0.03664148, -0.06316173, -0.18737012, -0.27414817, 0.15769434, -0.11502713, 0.022340775, 0.10129702, 0.12271452, 0.20690775, 0.04328835
-0.22641188, -0.1539681, 0.089916825, 0.1642741, -0.041744113, 0.08427715, -0.0844785, -0.11254293, -0.0912261, -0.044731855, 0.0980407, 0.2512535, 0.28126502, -0.112576485, -0.15658653, -0.0766232, -0.03395593, -0.017506719, 0.15477383, 0.083001494, 0.04996872, 0.00716722, 0.06672013, 8.392334E-5, 0.29069817, 0.028886795, -0.16091704, 0.09377742, -0.027107596, -0.31369346, 0.006126523, -0.062121034, 0.057320595, 0.19616544, 0.016432405, -0.2554497, -0.049532294, 0.115731955, 0.04731679, -0.33977723, 0.15618372, 0.14950323, 0.03298235, 0.049398065, 0.18068969, 0.08679485, -0.0652765, 0.21973145, 0.097604275, -0.012840509
-0.22983593, -0.08887625, -0.24084687, 0.0030044317, -0.020427227, 0.044631124, -0.019319415, -0.05849552, -0.11875337, -0.029021144, -0.23013812, 0.25937736, 0.01032269, 0.015425324, -0.1573587, -0.08246434, -0.14765698, 0.19425201, 0.12143886, 0.045906782, -0.029726148, 0.27965367, -0.19452047, -0.04516828, 0.061382413, -0.1090852, -0.11297929, -0.02516067, 0.14174867, -0.12482947, 0.32923627, -0.022374272, -0.21281606, 0.22298777, -0.03751433, 0.06003964, -0.10962236, 0.003440857, -0.2165423, -0.12096894, 0.2508843, -0.12845504, 0.016566753, -0.1270451, 0.005220175, -0.05963683, 0.15853357, -0.0577569, -0.17135727, -0.08914471
-0.0851835, 0.041072726, -0.015660405, -0.1942519, -0.01774168, 0.1000886, -0.15141678, -0.14547497, -0.47556728, -0.087399125, -0.14846271, 0.031270385, -0.14174867, 0.13657892, 0.0517143, 0.0698421, 0.011296272, 0.09334099, -0.06766009, -0.099249244, 0.056817055, -0.083001375, -0.2554497, -0.0688014, 0.09864497, 0.055306315, 0.11153579, 0.029524684, 0.038957834, 0.0029036999, -0.16994739, 0.11197221, -0.27730376, -0.07350123, 0.2808622, -0.08397496, -0.022374272, -0.085384965, -0.12952924, -0.27575952, -0.06339669, -0.011430502, -0.27720308, 0.040434957, 0.025832057, 0.010759115, 0.05940187, -0.06426942, 0.25081706, -0.009752035
0.09377742, 0.23127949, 0.11398637, 0.03999853, -0.017405987, 0.11455703, 0.07571685, -0.065511584, 0.013780475, -0.07806671, -7.889271E-4, -0.30926222, 0.1543709, 0.13107347, 0.1058625, 0.20502782, -0.19710535, 0.17689633, -0.13251698, 0.26468146, 0.16148782, 0.06645155, 0.001829505, 0.0517143, -0.07541466, -0.1689738, -0.052285075, 0.015828252, -0.0147874355, 0.08924544, -0.2092241, -0.385063, 0.03358662, -0.2211749, -0.020830154, -0.015761018, -0.17541927, 0.047283173, 0.029591799, -0.21321893, 0.040166378, -0.0869962, 0.114724874, -0.053460002, -0.19492328, 0.271127, 0.046108127, 0.0054216385, 0.037715673, 0.06729078
